,A1CF,ANKHD1,CELF4,CELF5,CELF6,CNOT4,CPEB2,CPEB4,CPO,DAZAP1,ELAVL1,ENOX1,ESRP2,FMR1,FUS,FXR1,FXR2,HNRNPA1,HNRNPA1L2,HNRNPA2B1,HNRNPAB,HNRNPC,HNRNPCL1,HNRNPH2,HNRNPK,HNRNPL,HNRNPLL,HNRNPR,IGF2BP2,IGF2BP3,KHDRBS1,KHDRBS2,KHDRBS3,LIN28A,MATR3,MBNL1,MSI1,NAB2,PABPC1,PABPC3,PABPC4,PABPC5,PABPN1,PCBP1,PCBP2,PCBP3,PPRC1,PTBP1,QKI,RALY,RBFOX1,RBM24,RBM28,RBM3,RBM38,RBM4,RBM41,RBM42,RBM45,RBM46,RBM47,RBM5,RBM6,RBM8A,RBMS1,RBMS3,RSF1,SAMD4A,SART3,SF1,SFPQ,SNRNP70,SNRPA,SRP54,SRSF1,SRSF10,SRSF2,SRSF7,SRSF9,TARDBP,TIA1,TUT1,U2AF2,YBX1,YBX2,ZC3H10,ZC3H14,ZCRB1,ZNF638
PABPN1,0.3005320332413144,-0.5418722651710165,0.5597698916235077,0.4684815218328716,0.631752305509586,-0.07403777340395752,0.9928589099354365,0.9928589099354365,-0.82914355261665,0.920647902111576,0.9179605013638664,0.8714609913247438,0.5450404492397142,-0.8550496059998672,0.6982906109292105,-0.8174252037361353,0.5216843086662728,-0.5762899392882636,0.6447512659336768,0.6626378873701217,0.842998237163647,0.9894559763311124,0.9894559763311124,0.45466418922143187,0.2683454694551223,0.8132074169093948,-0.03277691931565299,-0.59239737490043,0.7541346794465114,0.5413158314718234,0.418458365292772,0.9782939594333768,0.6486094121625011,0.6644222463702515,0.8307630075968854,-0.8516429682467112,0.7407234706957637,-0.1659463655389319,0.938514404493567,0.9726434964255259,0.13268836044779353,-0.8066730456685459,1.0,0.7311058947085655,0.8491046124869239,0.9180945971058089,0.7615120142439908,0.848551917830196,-0.12030652284877541,0.9849241034282765,0.5080721315833397,-0.17975122237611335,0.9607356609786525,-0.045609555254176086,0.5171481827290415,0.4207384128182906,0.9636367261374631,0.7136786857083374,0.1997585299032108,0.7137078612506629,0.9108876415978653,0.5891446702075241,0.40062661908770736,0.7453110229377578,0.23531715285733834,-0.008373350754665582,-0.3866821426110114,0.07312768576430442,0.9385144044935674,0.6878099368058009,0.8938906442771551,0.7343125554825279,0.8960535324760399,0.9170874363954965,0.6961085144466425,0.6646754874891436,0.038412198987866415,-0.6360465304393458,0.547330867221022,-0.9413992611570196,0.991460018356199,-0.7274443450660181,0.9355451889246276,-0.7410920990476696,0.8663376332392374,-0.45468757488237155,0.9675296580113188,0.9067996599022831,0.4973790312060296
PCBP1,-0.11205263875407605,-0.820639686681259,0.864447769351068,0.7967815086447912,0.8925128130690575,0.478880457923153,0.7132798688676839,0.7132798688676839,-0.481998012893644,0.8761137818380204,0.8917848769664471,0.4964528765193043,0.7034428651489366,-0.5377950020998176,0.956123882495868,-0.424744023441287,0.8545310736237877,0.03619260958349981,0.9385945885522524,0.9156032132760878,0.38624830431841856,0.7525495367438786,0.7525495367438786,0.8719240610076061,0.7260206580352705,0.8455269160672138,0.083682613793717,-0.015385645351901093,0.8793349844112521,0.8595447903841584,0.3882016211812725,0.7169995573102914,0.9384803495090694,0.9061196680273649,0.9217016285173929,-0.4025060577125165,0.26569097038470046,-0.08036197086977179,0.8189045380311947,0.6029249753423291,0.542090693317459,-0.3372151297600838,0.7311058947085655,1.0,0.9154645601015327,0.7325978552578354,0.8886191123860081,0.9641987860004958,0.5330185457451267,0.8026322648685511,0.19169579265922368,0.4613070765136488,0.8374218727608517,-0.3864893366971027,0.8392692024632268,0.7327289792723631,0.7425501948580401,0.9648034236094492,0.6513028017774732,0.9224078645947683,0.9133444219669629,0.9376379700184946,0.8226795968121922,0.9005660034203311,-0.27211181448532973,-0.44397633843676454,-0.2118200076056612,0.6145190936359666,0.8189045380311947,0.9506275503362376,0.9191431980366381,0.9235099472405531,0.8701031034714178,0.5524085977755784,0.8773922202944583,0.2445609368042682,0.3291034559461084,-0.5653351798460784,0.9144564743757012,-0.7072186467710803,0.7606874649121325,-0.1898475514140857,0.8894075518985556,-0.3008551839582803,0.4556949751957005,-0.6511423193988022,0.8400892179298683,0.8447397103879019,0.1218139296441726
PCBP2,0.2672142720034377,-0.6473817615696931,0.6445941102106614,0.5475258117899685,0.6996027945498958,0.1736273654509818,0.8492512418946392,0.8492512418946392,-0.532326276252655,0.8875150096915612,0.8609681430859455,0.7104734301861132,0.6149071388104687,-0.5782576618922529,0.8921558791262532,-0.48991452278342107,0.6419285272784857,-0.29951414932459197,0.7589363211843667,0.796372386574945,0.6646868674434966,0.8513448615254386,0.8513448615254386,0.6197447358512639,0.5282778705830238,0.8975205570366064,0.3080562002880532,-0.3241033974114979,0.8126369697540062,0.7431918453002349,0.5218484272842225,0.8250953909014512,0.7765250614427479,0.8385657322593814,0.8340218289947647,-0.5647663245669859,0.5875767524757267,0.078847912413229,0.8772378964260104,0.793167660840614,0.36458326778047695,-0.4918764380654347,0.8491046124869239,0.9154645601015327,1.0,0.9184902532334077,0.8597187800883956,0.935892076546223,0.2883668209332734,0.8715006530738475,0.5402730231008395,0.10247295369385506,0.8683113645658742,-0.024695144166952093,0.6374501195973823,0.5331088735235379,0.859709063578169,0.8362052394524184,0.4276552631908566,0.7608798551053534,0.8961553005739922,0.7540667816150695,0.5499956491746147,0.8202916628971885,0.10030760124667734,-0.11174299053284548,-0.3954038890068547,0.2686531306372758,0.87723789642601,0.9208513362646862,0.8708224608682857,0.7740903639281983,0.8327795769393508,0.7480667035927788,0.7670464988323766,0.5661519038380605,0.34782237187299175,-0.6424798531696733,0.7461730401910239,-0.7787547706402791,0.860116497012506,-0.42485412674113077,0.905581826876258,-0.3694755248185299,0.7278354724480763,-0.4950004899793615,0.8696475623726386,0.8216021974227222,0.3827341910569873
PCBP3,0.5190897164138442,-0.4567409741378353,0.41693912794174515,0.2981830669589796,0.48253561595513156,-0.13590030665396463,0.9277806784114603,0.9277806784114603,-0.6766269208106235,0.8828401608521015,0.797627284709778,0.8273635062948572,0.4088332171961374,-0.6947261066340558,0.6783182411177127,-0.6259798680098155,0.45019688975836625,-0.5817109512761391,0.5844216516785107,0.6788990626273463,0.8670269646182083,0.9019158891749361,0.9019158891749361,0.3727948104033912,0.1852699052233924,0.8301265339028043,0.29697442349300457,-0.6192341751503406,0.6672100878409755,0.501698281972986,0.5429770466019054,0.9111128224704244,0.6202046448597637,0.6938275386682731,0.7408335007511554,-0.7812082161385808,0.8330125073228619,0.06993782092998342,0.8900718021080233,0.9263426270069297,0.15866388275118415,-0.6827687392261745,0.9180945971058089,0.7325978552578354,0.9184902532334077,1.0,0.6824948834203679,0.8384067127347653,-0.08116371823047071,0.8943202767107361,0.7193237016507485,-0.23410854144037338,0.879918184328287,0.17625457790331125,0.42649054092031036,0.27423703729781024,0.9017057701535295,0.6709979661492528,0.1440991155520802,0.6193075855247845,0.83409148534931,0.5530484428259953,0.27524484053461107,0.6303324741099499,0.40653267375474006,0.07563156979903779,-0.5931720701715798,-0.06588167165721016,0.8900718021080227,0.7377533035483567,0.8009668604216976,0.6138496905006045,0.7659662163154285,0.9249704363104532,0.6188351006162308,0.7771087749886143,0.3158695102898685,-0.7520247636463576,0.5470947714120687,-0.8493442204880274,0.9007820321830192,-0.7063960713491327,0.8850411725915804,-0.5542220913600765,0.8964125092879098,-0.4537176696933773,0.8673277981487171,0.7744413890954766,0.4891557166855788
PPRC1,-0.10779590117976415,-0.6460609277464064,0.8429079625990586,0.8069484774298061,0.8832923082987442,0.43988570266719046,0.7348897157593792,0.7348897157593792,-0.45054045219026206,0.7788950917268521,0.873070007998611,0.6475697043636284,0.8427013437680083,-0.5122560075048108,0.9573504012815665,-0.4707878807480571,0.7191795719354411,-0.05972983250032729,0.7776940681566381,0.7170811822082377,0.406511256705322,0.7640141382730298,0.7640141382730298,0.7358478544469851,0.800370084428439,0.8633774837856346,0.026257070305786143,-0.04814583417268068,0.9332061419801585,0.8847942288310258,0.42613088438019975,0.7416878289823402,0.7543862623531601,0.8104050100472925,0.8148913175519616,-0.387510371116326,0.26363544169587266,-0.02737920782121584,0.8288130999273985,0.656782228951587,0.5186547328251486,-0.37339113579134586,0.7615120142439908,0.8886191123860081,0.8597187800883956,0.6824948834203679,1.0,0.8462368966579682,0.45028743172615526,0.8098046192562589,0.18329466139831377,0.32834853736169406,0.7979751942508744,-0.2941305614278726,0.8084200375589458,0.7986729678795152,0.756123511569444,0.8119905440879659,0.5310182254253291,0.7819037285504284,0.8557629830844433,0.8068869956966838,0.7446413822029984,0.9863295797072809,-0.1802228093117374,-0.26443739048639847,0.04107109946366187,0.5451219280783606,0.8288130999273982,0.8391467461655034,0.8547831073275991,0.8389675595693247,0.8512460908999299,0.527958545873021,0.8335391985972944,0.314412378930851,0.11101852008362935,-0.2859325504983206,0.7728143522257451,-0.6902273527584155,0.7942490711109639,-0.19090245690123173,0.8111640497750862,-0.39063017943859996,0.49669450319057834,-0.33843808324441454,0.8304419086125009,0.8122378168177279,0.2923515761589355
PTBP1,0.03115516229778447,-0.8082500877718541,0.7957431017839626,0.7110635605629249,0.8364163773815625,0.28015108004156447,0.8445852283101968,0.8445852283101968,-0.6635187768938189,0.9549103133862329,0.9471965546280897,0.590047992920985,0.6359811984675993,-0.696635021209072,0.8989823099847906,-0.5994899284329328,0.8045447228942165,-0.17900756055089864,0.9108340013371707,0.8994477345853563,0.5587095552076295,0.8754296186027668,0.8754296186027668,0.7847718119456195,0.5689264932972851,0.8405217596426859,0.015030747897692022,-0.23880076446403775,0.8350962447829425,0.7518896319883219,0.3728426121704335,0.8373146733939856,0.9134356457699926,0.868755158839377,0.9597253197120994,-0.5914608560771787,0.45176243014401113,-0.1562303871696515,0.8857342623051226,0.7449614001798721,0.3891243834727441,-0.5298519000327052,0.848551917830196,0.9641987860004958,0.935892076546223,0.8384067127347653,0.8462368966579682,1.0,0.30388298460346874,0.9072955820578377,0.3061780875854091,0.2753686267458155,0.9299360496391255,-0.3145641836961622,0.7623650809820974,0.6330634593539225,0.8443485815499104,0.9506469433736771,0.52590685782807,0.9283353724174201,0.9677399167173738,0.8681993416894281,0.7208527672460161,0.858237445741203,-0.13329694725717756,-0.3510335230078601,-0.3645722102317486,0.4659546925438848,0.8857342623051221,0.9041872161316992,0.9677666822352237,0.9214616564724464,0.9296277526304857,0.7194075821830495,0.8619007510104122,0.3679255027797385,0.261955992929073,-0.6967979766636831,0.8368729416757811,-0.8162077042836947,0.8728150378708679,-0.4178795753451593,0.970807421725488,-0.4496726451862072,0.6012833117375649,-0.681840511235505,0.9289023930550288,0.9215654475795237,0.23870821759251662
QKI,-0.5522636865287988,-0.4596052063556026,0.5880581508185182,0.6231469560951021,0.5545881105168855,0.8483944149071085,-0.16178523666465086,-0.16178523666465086,0.38194156232931414,0.09982159188881154,0.1795610588293883,-0.19073625645719036,0.48212041000970435,0.30264872319753083,0.561419275197629,0.41916246760029524,0.5475349781890751,0.7439494104703256,0.508369577948676,0.4428020018323816,-0.44461578106948235,-0.10608737956610059,-0.10608737956610059,0.6786772170549208,0.8085718795449618,0.302124180794836,0.206133681389815,0.7535482236104052,0.4542381744427457,0.6812194944361805,0.11849415925684806,-0.14713126336274876,0.4939858026864903,0.4727147269841497,0.2773617996214168,0.4868448353975654,-0.5430755968439576,0.14423452391168695,0.07058517551248861,-0.27123483720173214,0.676699627154391,0.5042488116580102,-0.12030652284877541,0.5330185457451267,0.2883668209332734,-0.08116371823047071,0.45028743172615526,0.30388298460346874,1.0,-0.028707010424948293,-0.3429382212983513,0.8643589790116271,0.029300959264134667,-0.44510945959758585,0.5963945204807222,0.6148766026804315,-0.043842130665214446,0.46980525071035806,0.7584364409566677,0.3955498866523233,0.19803737908280464,0.6178605826865499,0.7018507784525854,0.4723175167338969,-0.6480362327841407,-0.5394771686416748,0.38572046326632564,0.788807299803953,0.0705851755124889,0.5418192051107762,0.2170101144740195,0.4200356794925672,0.16712847073350867,-0.3559634485049271,0.4178789510718487,-0.3988378750536911,0.33200200847350403,0.15251472909944366,0.6303658907678247,0.1090365078049567,-0.07973538281910625,0.6817493137993598,0.10531491797366199,0.4414485926878151,-0.34404944212117744,-0.22953925028881542,0.04259030258696012,0.11028676134092083,-0.3861302113526448
RALY,0.1919131896058257,-0.6380654347620723,0.6571039973972884,0.5724869270149613,0.7231464169936408,0.020972121625287134,0.9834356876627712,0.9834356876627712,-0.834494020884738,0.9522335417968513,0.9646190372340331,0.8023372433117232,0.5995317575259885,-0.8672610975232271,0.7651751537815058,-0.822764237542133,0.6185682383027996,-0.48897142754938716,0.7355493300856145,0.7239291241487615,0.7724251972685112,0.994582975338174,0.994582975338174,0.5607298670644347,0.37100241351527014,0.8207558197944791,-0.0961599236041736,-0.5145820517696984,0.7887867670693123,0.5993026933449496,0.3618901734489549,0.9659398602415129,0.7299934081385446,0.7192831345787143,0.8973487138535221,-0.8120796466678308,0.6613303448542476,-0.2375569747264087,0.9392455740918404,0.9283720239280107,0.17398286997510812,-0.7840113881226994,0.9849241034282765,0.8026322648685511,0.8715006530738475,0.8943202767107361,0.8098046192562589,0.9072955820578377,-0.028707010424948293,1.0,0.4178979080491178,-0.0562620816756876,0.9837911516700056,-0.15993489947604803,0.6041788855857322,0.510335020207323,0.9529483241237968,0.7973622634486909,0.2818100149499955,0.8029112381675811,0.952342134210643,0.6685372833951216,0.5161767253987286,0.808343473637029,0.10595578911538961,-0.12126481823046016,-0.3581398715959104,0.2060215980815883,0.9392455740918401,0.7463909771843393,0.9462011118346735,0.8206796408172042,0.9486041761471266,0.881093574532882,0.7655811399022646,0.5571313431114758,0.028590212287180634,-0.6470238868435607,0.6214218319698906,-0.9391238272821527,0.9953877569731041,-0.6720205607611024,0.9733751305619923,-0.7167047262538397,0.7895221673461073,-0.5149717324443374,0.9936801211549451,0.9496185763017202,0.4503351767147241
RBFOX1,0.9120224945032273,0.14649833801974516,-0.20131745643169824,-0.3200413943165758,-0.15513769915402612,-0.5108936619126191,0.5454281828056617,0.5454281828056617,-0.21595909701179863,0.34844715213375665,0.22501258892601522,0.6496100791611967,0.02970488028262486,-0.21219065241204377,0.17183734369305526,-0.18928183189025471,-0.14915988817817769,-0.6939014822423396,-0.06073752729243621,0.10572121711810374,0.7762083403604342,0.4741664388036146,0.4741664388036146,-0.25099939804432875,-0.22464465682696286,0.4242665864581389,0.6060589075046234,-0.6942566644680468,0.12239987497280289,0.02077413252502162,0.5693702364208155,0.493506202440707,-0.0027613923342931813,0.21348662731802065,0.13705331298126275,-0.4491255171839512,0.8702983637199215,0.42565791961803556,0.4377698008485615,0.63549626330198,-0.16834162122143526,-0.4007765371164078,0.5080721315833397,0.19169579265922368,0.5402730231008395,0.7193237016507485,0.18329466139831377,0.3061780875854091,-0.3429382212983513,0.4178979080491178,1.0,-0.6056054647484203,0.34670908144208723,0.7044890408610471,-0.13968691882906312,-0.21683917384680307,0.5074872212968327,0.05783686989272989,-0.19962831751682922,-0.03520575383996564,0.26176820406560447,-0.04182353649564199,-0.3342663485163022,0.06789690763604914,0.7933772446738151,0.5985429655430011,-0.5606686044445754,-0.5826721780682105,0.437769800848561,0.26556901233563546,0.20453262041766784,-0.04168854462234141,0.22324152012983933,0.6619577234472657,0.09235691158996429,0.8748187819587496,0.30869142095114094,-0.4279931924059441,-0.013358181000517923,-0.3466093999312377,0.46662165161700114,-0.578336110503427,0.35783579044741876,-0.14571456369445532,0.7925995791062583,0.1000233434773055,0.3448236694486011,0.2143015306445881,0.6306460223697411
RBM24,-0.7909382879126999,-0.5016451761731259,0.6815007222173096,0.7325628001924821,0.6180460843225143,0.8980813968573771,-0.22216181843358435,-0.22216181843358435,0.24150991274696332,0.10599359589072009,0.19695701510975885,-0.35556733473998864,0.4355660403396456,0.19388877531637738,0.4519323112104934,0.2869742185346471,0.6641402952963694,0.8696706079884322,0.5794928970678893,0.4727408946128367,-0.59651636792598,-0.14169335744964523,-0.14169335744964523,0.7667054281148015,0.7499726395577446,0.13768563643888812,-0.2200793617731226,0.8280036476882707,0.38139991950160207,0.5673263158219044,-0.027318459180394564,-0.15827970562732943,0.5501490212652939,0.4302007762723432,0.3336155112468927,0.47740402215515254,-0.6921488001048826,-0.11581759280172861,0.031806671174943256,-0.3592687760752105,0.6639162048780406,0.46048698469632643,-0.17975122237611335,0.4613070765136488,0.10247295369385506,-0.23410854144037338,0.32834853736169406,0.2753686267458155,0.8643589790116271,-0.0562620816756876,-0.6056054647484203,1.0,0.02672773550925775,-0.7673838163748153,0.6881573764616692,0.6599024733731671,-0.1515587191003074,0.47537860779857927,0.7318461892090709,0.49676947919732267,0.18181584428212416,0.6473504970843789,0.8089149794711049,0.40780902261536367,-0.8536567676602151,-0.7773464581919979,0.40886886168452,0.9257785212098314,0.0318066711749434,0.3546484992069571,0.24225205514733342,0.47711613318382184,0.2132295719398555,-0.39697515169324343,0.4550440653801956,-0.612963053912296,0.21553631751710958,0.1394112260861429,0.636209177352121,0.14247088003927125,-0.13000737891100084,0.6329814660304173,0.09937257270378938,0.3316114066866383,-0.533598824982887,-0.3676344342667503,0.041179767182183274,0.14128268161294277,-0.5739066157654533
RBM28,0.11657213664532853,-0.7050134398198848,0.7008147918781195,0.612178128906893,0.7571047735870641,0.09837410194058549,0.9519488033188093,0.9519488033188093,-0.8257533893738599,0.9841980755306919,0.9729190086113686,0.7403180940436788,0.5878793876796923,-0.8781454358713152,0.7714035720043695,-0.8053336921429519,0.6999464065291453,-0.4057884504498463,0.8093965114121017,0.8091251851877841,0.7120389444208113,0.9685361611085616,0.9685361611085616,0.6421438935699587,0.38180242413595805,0.8304305026527004,-0.11009171652934849,-0.4553856410519143,0.7955814514484636,0.6102864341516356,0.3286259823718341,0.9510427729833782,0.80948257628336,0.7731249542958267,0.9351063065120307,-0.8044568856281045,0.6085504497544781,-0.2987362226746713,0.9356521513647122,0.8845557334239531,0.22250165231504287,-0.7669917783850364,0.9607356609786525,0.8374218727608517,0.8683113645658742,0.879918184328287,0.7979751942508744,0.9299360496391255,0.029300959264134667,0.9837911516700056,0.34670908144208723,0.02672773550925775,1.0,-0.23516126075322435,0.6558286135285216,0.5375628242806675,0.9242845519704237,0.8528358285640819,0.3080003885034321,0.8619329044735979,0.9620102426029056,0.7403585248814698,0.5818722223782551,0.8050266003409343,0.04429841623594002,-0.23853507661975618,-0.40534167809721094,0.26649165317468776,0.9356521513647122,0.7819151250116246,0.9713563024452537,0.8632482359672923,0.9522882964068234,0.871012638132103,0.8134462304751345,0.4919195468457637,0.11026069177859817,-0.7076505321592141,0.7027527198614963,-0.9553944208694496,0.9671931893834662,-0.6493147668184182,0.9874700614301468,-0.7235263179663647,0.7260281395546505,-0.6173948734671255,0.9913896595936138,0.9437451270037617,0.3154215029585542
RBM3,0.8665355071900687,0.5745379287329803,-0.6871750819577015,-0.7425574400613297,-0.6452462435710761,-0.6391187813790127,0.0004655754206646447,0.0004655754206646447,0.22587871513829985,-0.25794290133479525,-0.37243318493196104,0.23485174618127821,-0.31856092659428453,0.25127675929986476,-0.34392469859034863,0.19438147599596717,-0.638598768807172,-0.5770491177520383,-0.6021686519203261,-0.4446345182028855,0.39117213459567024,-0.08602517485585982,-0.08602517485585982,-0.7050902284388715,-0.5315818450045185,-0.04715576013199235,0.7042439377437506,-0.48980134124569646,-0.3582046050195106,-0.36452953038332975,0.2903019367141483,-0.06583404744432186,-0.5522615584826485,-0.2921853334931954,-0.49229795290642225,-0.10969501437065556,0.5443908905667922,0.5398045597952139,-0.142451806718422,0.13976362690988134,-0.39378675630519655,-0.030763998268579652,-0.045609555254176086,-0.3864893366971027,-0.024695144166952093,0.17625457790331125,-0.2941305614278726,-0.3145641836961622,-0.44510945959758585,-0.15993489947604803,0.7044890408610471,-0.7673838163748153,-0.23516126075322435,1.0,-0.6319937065086506,-0.5634432206658014,-0.018954881119601145,-0.5054943546204506,-0.5816833580396042,-0.6120884217712378,-0.3393593146413974,-0.5781691120472119,-0.7723905211459189,-0.4178095386918937,0.8611198507005835,0.8317278100653583,-0.359658866972402,-0.8366651990309358,-0.1424518067184222,-0.1921408205825839,-0.39589468311311554,-0.5991858654156308,-0.3915981093457844,0.16925088953158207,-0.43950587070983826,0.6097434836167661,0.16606209616219292,-0.027166773817179912,-0.5071856048552149,0.1361451613039421,-0.0921333852753258,-0.2669100439202207,-0.2533159809202632,0.1413469270206683,0.3893321507522597,0.5349524042439394,-0.24595749505510925,-0.3841367297211785,0.48727707591739644
RBM38,-0.4138491296561181,-0.6343872712592649,0.9697499626358853,0.9541683066279375,0.9467275408741217,0.7735778248569111,0.4790100729750175,0.4790100729750175,-0.3068137755984728,0.7018026180955143,0.7662821555119537,0.3636096781774773,0.8135639535805657,-0.3685101312529434,0.83480807005567,-0.2779934186213473,0.9452542273025469,0.3613958409808328,0.8746324487336455,0.830647683857628,0.0378816485951278,0.5336236746035753,0.5336236746035753,0.9326192547229329,0.8160671564084552,0.7389919006442701,-0.20014439392817315,0.3135885934668168,0.8618392798959911,0.8711006629695502,0.3979400789832434,0.569294770630109,0.8574134707331906,0.8724840584077146,0.7859695248655277,-0.17191152311687935,-0.055792556938104636,-0.13034463916222763,0.7188253275816519,0.3756352548357595,0.7675429812448841,-0.12855019873206877,0.5171481827290415,0.8392692024632268,0.6374501195973823,0.42649054092031036,0.8084200375589458,0.7623650809820974,0.5963945204807222,0.6041788855857322,-0.13968691882906312,0.6881573764616692,0.6558286135285216,-0.6319937065086506,1.0,0.9093909993005209,0.4761545860968126,0.8008221237743685,0.6166127283139905,0.8405599660627143,0.7163610520796109,0.9354242311072002,0.9307097173009464,0.8523844222531464,-0.44420723553747904,-0.6883899055276227,0.10272811067698873,0.7685650431327062,0.7188253275816519,0.7068185355345256,0.776525147149181,0.8325528150617831,0.76394820545476,0.32317969364779836,0.9000926400993359,0.009093711013460985,0.3177018209503664,-0.2488277768800687,0.9224454196096104,-0.4887420677210371,0.5533176987933408,-0.007707110902658773,0.690514979843688,-0.24834852761387483,0.11699810529572449,-0.48532822819208493,0.6782735819577701,0.6697197879032608,-0.19319812874605202
RBM4,-0.4473750771383381,-0.5823886050708851,0.9212456796399614,0.9175166630073442,0.897890596363665,0.7672045715887712,0.38809059278548874,0.38809059278548874,-0.172383535595565,0.5575414981410336,0.6820874747335456,0.28297285083830126,0.9336728731231918,-0.25331606562704867,0.7769011183273303,-0.20878914800023765,0.8594123111296298,0.36822125691780555,0.751272992089459,0.6614198336754842,-0.06558588728218921,0.4512518385452022,0.4512518385452022,0.8546669224547478,0.8780545979066843,0.6658675933856257,-0.23171371663560458,0.3559735596582504,0.7681953907734587,0.8248185825903425,0.3084331906769138,0.4425905720437911,0.7137750185111686,0.7890231677941619,0.6516720064549321,-0.0603158473463024,-0.1387473343679034,-0.15881602823836177,0.5956492253865191,0.28064610445073174,0.6531608235837786,-0.057552163378936,0.4207384128182906,0.7327289792723631,0.5331088735235379,0.27423703729781024,0.7986729678795152,0.6330634593539225,0.6148766026804315,0.510335020207323,-0.21683917384680307,0.6599024733731671,0.5375628242806675,-0.5634432206658014,0.9093909993005209,1.0,0.3837287030051357,0.6828724073427214,0.5581460123747187,0.7136832386305965,0.5898343585774758,0.8140616434287458,0.8691230155860493,0.8301678190350591,-0.4732266616098215,-0.5358351128864789,0.25735949018578563,0.7739850533201755,0.5956492253865191,0.6499291301619502,0.6674223221453541,0.7344779850452303,0.6887262679345226,0.19850398619236884,0.8773733667792255,-0.060912054237691936,0.17298885842250367,-0.048647336653093794,0.8116907193807643,-0.3767983042854044,0.4705396637255503,0.10737408338100657,0.5650055029780916,-0.17194523828783886,0.02728984221011769,-0.23287993704728857,0.5764968414407695,0.5688633248628647,-0.09737919048765378
RBM41,0.28818931269875164,-0.5846308078136487,0.5329334070211849,0.4496181459459629,0.6122233461488734,-0.08501373251437663,0.9573451338824555,0.9573451338824555,-0.7917524181829872,0.8836693002187871,0.8884213451210348,0.8168667550440194,0.5269619638699274,-0.8170188142100546,0.7103482637067782,-0.7600452884860727,0.4838110038714696,-0.5620110574766184,0.6347840822019457,0.6369174393337939,0.8587259108388103,0.9566060086305546,0.9566060086305546,0.44749410973265125,0.3001794501703465,0.7632797423955471,0.028781425982401552,-0.5678151082522797,0.7304711788444154,0.5377360783594378,0.34812644106489266,0.9085167116892651,0.6358081170370081,0.6142272527574145,0.8228473919574839,-0.7848694468648029,0.7070229701006813,-0.15585090862539855,0.8798624976640517,0.9244551951850465,0.08154145543303122,-0.766710964729632,0.9636367261374631,0.7425501948580401,0.859709063578169,0.9017057701535295,0.756123511569444,0.8443485815499104,-0.043842130665214446,0.9529483241237968,0.5074872212968327,-0.1515587191003074,0.9242845519704237,-0.018954881119601145,0.4761545860968126,0.3837287030051357,1.0,0.723773613297959,0.3207061997555384,0.7045746604195815,0.9044196845629858,0.5753266394107104,0.400586370210625,0.7362895821023545,0.1865466353595844,0.024751276919502536,-0.364821116996834,0.09738440403167992,0.8798624976640517,0.7156455769371673,0.8651151376605889,0.7474557830167198,0.8673863913611627,0.8530621506075884,0.6549829491586503,0.6104978254490117,-0.006804017758700801,-0.6300046628618631,0.5222967063231737,-0.9003306721523308,0.9579797239812198,-0.6533345113841674,0.9089887006548981,-0.6503448814534851,0.8521043948173062,-0.4742057501852294,0.9313862165219389,0.9049929075602006,0.4861804841231066
RBM42,-0.22803638199397255,-0.9121722781490833,0.8582955194273132,0.7935281555714084,0.8900098505021183,0.4330082284413825,0.6941732175060594,0.6941732175060594,-0.5812109312646666,0.8867441509938632,0.8991019306288404,0.3908878481812901,0.6137573542595992,-0.6456852830275965,0.8840896581509146,-0.5266936725457001,0.8648627459186107,0.03511924463604399,0.9757763815428456,0.9248281576741069,0.3561598390331369,0.7455056554053268,0.7455056554053268,0.891895627929846,0.6552620737701005,0.7411087753773505,-0.07895696555868967,-0.03930228491833599,0.808059701092033,0.7554449154700378,0.20358016593700548,0.6916701364687846,0.9685692208638539,0.8425973445410059,0.9620828750672434,-0.4542715354176754,0.2148675480193163,-0.2831069553374324,0.7603830246392439,0.5603840484611162,0.4264287971685305,-0.4193556099921792,0.7136786857083374,0.9648034236094492,0.8362052394524184,0.6709979661492528,0.8119905440879659,0.9506469433736771,0.46980525071035806,0.7973622634486909,0.05783686989272989,0.47537860779857927,0.8528358285640819,-0.5054943546204506,0.8008221237743685,0.6828724073427214,0.723773613297959,1.0,0.6391926047485217,0.9765240692419446,0.9201223398285567,0.922856228476321,0.8445144781642274,0.8496512200618556,-0.37926906106021663,-0.5223263923279169,-0.25436384161134956,0.6520328625531877,0.7603830246392441,0.906456565373033,0.9378570744333009,0.9651770521750648,0.8791441597692213,0.5398895093137877,0.8547601774908389,0.1177182753190047,0.21917865141100595,-0.6325828203365554,0.887521571048835,-0.7498373075707109,0.7448726578873186,-0.22640093417936008,0.894604578601398,-0.39612559011391996,0.3924762667918349,-0.7782439830509162,0.8416704930738986,0.8699334928741952,0.05146872991067206
